Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Roll,Pitch,YawIMU,MagX,MagY,MagZ,Lat,Lon,Alt,Speed,Course,Sats,PDOP,HDOP,VDOP
2025-06-06T18:03:59.049750,0.004,-1.014,-12.817,-1.282,3.296,14.381,-20.341,-126.425,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.833,310.54,36,0.00,0.50,0.00
2025-06-06T18:03:59.147232,0.012,-1.020,-12.329,-4.150,1.953,14.387,-20.056,-126.178,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.796,310.54,36,0.00,0.50,0.00
2025-06-06T18:03:59.233873,0.030,-1.000,-12.085,-5.737,2.563,14.387,-19.556,-125.953,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.796,310.54,36,0.00,0.50,0.00
2025-06-06T18:03:59.332211,0.046,-0.954,-9.766,-6.653,2.808,14.370,-18.951,-125.662,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.796,310.54,36,0.00,0.50,0.00
2025-06-06T18:03:59.443419,0.041,-0.916,-4.822,-6.104,-0.183,14.365,-18.325,-125.530,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.796,310.54,36,0.00,0.50,0.00
2025-06-06T18:03:59.515953,0.018,-0.917,1.465,-4.211,-5.493,14.387,-17.798,-125.881,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.796,310.54,36,0.00,0.50,0.00
2025-06-06T18:03:59.634299,-0.001,-0.938,1.465,-4.211,-5.493,14.381,-17.562,-126.694,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.796,310.54,36,0.00,0.50,0.00
2025-06-06T18:03:59.749053,-0.002,-0.954,1.465,-4.211,-5.493,14.381,-17.726,-127.524,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.814,310.54,35,0.00,0.50,0.00
2025-06-06T18:03:59.845930,0.002,-0.968,1.465,-4.211,-5.493,14.370,-18.193,-127.831,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.814,310.54,35,0.00,0.50,0.00
2025-06-06T18:03:59.930938,-0.004,-0.983,5.798,6.470,4.944,14.398,-18.831,-127.469,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.777,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:00.024587,-0.020,-1.000,7.690,5.249,2.319,14.387,-19.435,-127.068,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.777,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:00.115998,-0.037,-1.003,9.705,3.052,-5.371,14.381,-19.896,-127.299,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.481,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:00.338822,-0.043,-0.933,6.226,-2.686,-9.155,14.398,-20.094,-129.221,-128305380748808945664.000,0,0,0,37.862946,-122.313042,-8.0,0.500,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:00.532778,-0.008,-0.845,6.226,-2.686,-9.155,14.370,-19.237,-129.529,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.574,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:00.618087,0.007,-0.880,6.226,-2.686,-9.155,14.381,-18.567,-128.485,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.574,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:00.940789,0.027,-1.084,-2.441,-1.831,10.986,14.387,-16.891,-123.563,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,1.018,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:01.022181,0.012,-1.106,2.258,0.977,1.099,14.381,-16.837,-123.041,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,1.018,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:01.128049,-0.000,-1.097,6.348,1.587,-8.484,14.398,-17.034,-123.541,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.907,310.54,34,0.00,0.50,0.00
2025-06-06T18:04:01.234914,0.000,-1.058,6.775,2.747,-13.000,14.370,-17.413,-124.717,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.907,310.54,34,0.00,0.50,0.00
2025-06-06T18:04:01.326339,0.003,-0.983,5.798,1.465,-11.353,14.381,-17.759,-125.953,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.814,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:01.438338,0.000,-0.902,4.211,0.122,-7.141,14.365,-17.985,-126.848,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.814,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:01.538645,-0.008,-0.834,3.235,-3.296,-3.723,14.387,-17.919,-127.337,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.666,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:01.620228,0.002,-0.819,0.793,-6.592,-0.916,14.381,-17.512,-127.546,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.666,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:01.735237,0.002,-0.848,-2.075,-10.376,1.831,14.370,-16.683,-127.474,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.629,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:01.910577,0.012,-0.977,-0.732,-14.099,1.282,14.370,-13.991,-126.991,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.685,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:02.021927,0.016,-1.049,2.441,-11.841,-1.831,14.381,-12.678,-127.057,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.685,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:02.135785,0.015,-1.075,6.226,-6.592,-4.089,14.370,-11.711,-127.370,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.685,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:02.534798,0.009,-1.076,7.324,-2.625,-5.371,14.370,-11.255,-127.853,-128305380748808945664.000,0,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.796,310.54,35,0.00
2025-06-06T18:04:02.635311,-0.044,-0.852,7.629,3.845,-7.202,14.381,-12.887,-130.831,-128305380748808945664.000,0,0,0,37.862949,-122.313042,-8.0,0.796,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:02.717154,-0.028,-0.875,7.629,3.845,-7.202,14.370,-13.436,-131.265,-128305380748808945664.000,0,0,0,37.862953,-122.313042,-8.0,0.796,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:02.817770,-0.004,-0.970,7.629,3.845,-7.202,14.398,-13.683,-130.781,-128305380748808945664.000,0,0,0,37.862953,-122.313042,-8.0,0.796,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:02.902990,0.008,-1.026,-7.751,1.526,13.550,14.387,-13.661,-129.622,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.777,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:03.015517,0.003,-1.074,-7.751,1.465,12.512,14.387,-13.634,-128.293,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.777,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:03.119950,-0.022,-1.080,-5.737,1.831,5.676,14.370,-13.711,-127.436,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.740,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:03.230859,-0.039,-1.044,-4.272,1.404,-1.343,14.370,-13.898,-127.299,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.740,310.54,35,0.00,0.50,0.00
2025-06-06T18:04:03.314002,-0.041,-0.997,-5.493,1.282,-7.324,14.370,-14.139,-127.776,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.722,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:03.407901,-0.015,-0.919,-6.531,-0.854,-8.362,14.381,-14.139,-127.776,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.722,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:03.511420,0.029,-0.858,-8.423,-3.906,-5.310,14.381,-14.172,-129.254,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.722,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:03.633152,0.056,-0.852,-7.263,-7.751,-2.686,14.370,-13.645,-129.595,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.722,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:04.030600,-0.016,-1.052,15.869,-0.244,-6.409,14.370,-10.986,-131.896,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.814,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:04.111478,-0.025,-1.081,15.869,-0.244,-6.409,14.398,-11.453,-132.325,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.851,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:04.200764,-0.038,-1.085,15.869,-0.244,-6.409,14.387,-12.398,-132.457,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.851,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:04.316383,-0.047,-1.044,4.761,12.573,0.122,14.387,-13.623,-132.451,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.833,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:04.530966,-0.042,-0.971,-8.240,3.723,4.639,14.370,-15.452,-132.413,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.444,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:04.599699,-0.016,-0.957,-11.597,-1.221,7.874,14.370,-15.480,-131.781,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.444,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:04.708230,0.006,-0.938,-15.198,-5.066,10.620,14.387,-15.007,-130.814,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.500,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:04.825263,0.022,-0.931,-17.334,-5.676,11.963,14.381,-14.376,-129.650,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.500,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:04.923516,0.040,-0.919,-14.099,-5.493,13.550,14.370,-13.755,-128.408,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.574,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:05.029804,0.060,-0.918,-10.864,-4.883,14.648,14.381,-13.140,-126.974,-128305380748808945664.000,0,0,0,37.862953,-122.313049,-8.0,0.574,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:05.129503,0.057,-0.929,-5.737,-2.380,10.071,14.381,-12.728,-125.771,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-8.0,0.703,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:05.215318,0.048,-0.955,2.136,-0.061,2.319,14.370,-12.590,-125.206,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-8.0,0.703,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:05.331566,0.035,-0.985,11.230,2.563,-7.080,14.370,-12.645,-125.447,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-8.0,0.796,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:05.418768,-0.002,-1.017,14.587,6.348,-13.550,14.381,-13.134,-126.486,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-8.0,0.796,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:05.519918,-0.019,-1.009,14.587,6.348,-13.550,14.381,-14.035,-128.167,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-8.0,0.814,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:05.724654,-0.059,-0.954,18.616,7.202,-20.508,14.370,-15.046,-130.155,-128308945664.000,0,0,0,37.862957,-122.313049,-8.0,0.888,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:05.822411,-0.015,-0.905,7.629,-1.404,-5.981,14.370,-16.359,-133.176,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-8.0,0.888,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:06.022346,0.029,-0.977,-2.380,-7.324,13.062,14.370,-15.128,-131.940,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-7.0,0.888,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:06.214888,-0.012,-1.071,-1.465,-5.737,9.705,14.381,-13.101,-129.282,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-7.0,0.870,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:06.297916,-0.019,-1.093,-1.465,-5.737,9.705,14.387,-12.475,-128.595,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-7.0,0.870,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:06.414931,-0.033,-1.070,-4.028,0.366,1.221,14.387,-12.239,-128.298,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-7.0,0.870,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:06.517590,-0.013,-1.020,-4.822,0.305,-2.991,14.354,-12.393,-128.397,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-7.0,0.870,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:06.605777,-0.024,-0.960,-6.531,-0.427,-5.981,14.387,-12.469,-128.848,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-7.0,0.870,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:06.694194,-0.004,-0.915,-7.141,-2.563,-7.812,14.370,-12.502,-129.595,-128305380748808945664.000,0,0,0,37.862957,-122.313049,-7.0,0.870,310.54,36,0.00,0.50,0.00
2025-06-06T18:04:07.019428,0.018,-0.916,-2.502,-11.963,-8.118,14.370,-10.162,-131.907,-128305380748808945664.000,0,0,0,37.862957,-122.313057,-7.0,1.185,302.95,36,0.00,0.50,0.00
2025-06-06T18:04:07.115332,0.023,-0.935,-0.183,-11.475,-7.996,14.370,-9.080,-132.693,-128305380748808945664.000,0,0,0,37.862957,-122.313057,-7.0,1.185,302.95,36,0.00,0.50,0.00
2025-06-06T18:04:07.205766,0.035,-0.975,2.014,-11.169,-10.010,14.370,-8.091,-133.610,-128305380748808945664.000,0,0,0,37.862957,-122.313057,-7.0,1.537,307.85,36,0.00,0.50,0.00
2025-06-06T18:04:07.296148,0.043,-0.993,7.446,-9.766,-12.146,14.398,-7.174,-134.709,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.537,309.43,36,0.00,0.50,0.00
2025-06-06T18:04:07.408613,0.040,-1.013,12.268,-8.545,-15.381,14.381,-6.427,-136.071,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.537,309.43,36,0.00,0.50,0.00
2025-06-06T18:04:07.509639,0.006,-1.035,17.883,-5.249,-21.729,14.381,-6.031,-137.988,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.537,309.43,36,0.00,0.50,0.00
2025-06-06T18:04:07.600615,-0.033,-1.031,21.179,-1.587,-26.367,14.381,-6.147,-140.499,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.500,313.22,36,0.00,0.50,0.00
2025-06-06T18:04:07.683945,-0.053,-1.011,21.179,-1.587,-26.367,14.381,-6.663,-143.009,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.444,314.83,36,0.00,0.50,0.00
2025-06-06T18:04:07.887841,-0.020,-0.910,21.179,-1.587,-26.367,14.387,-8.245,-145.118,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.444,314.83,36,0.00,0.50,0.00
2025-06-06T18:04:08.000977,0.028,-0.849,-8.179,4.761,15.747,14.387,-8.531,-144.003,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.351,319.73,36,0.00,0.50,0.00
2025-06-06T18:04:08.085135,0.032,-0.806,-10.925,-2.380,22.278,14.381,-8.218,-141.910,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.259,320.20,36,0.00,0.50,0.00
2025-06-06T18:04:08.184326,0.017,-0.876,-8.667,-7.446,16.663,14.381,-7.306,-139.938,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.259,320.20,36,0.00,0.50,0.00
2025-06-06T18:04:08.395554,-0.001,-1.048,3.357,-12.024,-2.625,14.381,-4.861,-138.642,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.203,322.98,36,0.00,0.50,0.00
2025-06-06T18:04:08.495716,-0.006,-1.055,3.357,-12.024,-2.625,14.381,-4.005,-139.411,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.148,324.70,35,0.00,0.50,0.00
2025-06-06T18:04:08.585778,-0.030,-1.022,3.357,-12.024,-2.625,14.387,-3.593,-140.565,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.148,324.70,35,0.00,0.50,0.00
2025-06-06T18:04:08.696871,-0.046,-0.981,3.357,-12.024,-2.625,14.398,-3.664,-141.652,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.129,324.45,35,0.00,0.50,0.00
2025-06-06T18:04:08.781502,-0.043,-0.946,3.357,-12.024,-2.625,14.387,-4.169,-142.427,-128305380748808945664.000,0,0,0,37.862961,-122.313057,-7.0,1.129,324.45,35,0.00,0.50,0.00
2025-06-06T18:04:08.883245,-0.031,-0.910,3.357,-12.024,-2.625,14.381,-5.059,-142.850,-128305380748808945664.000,0,0,0,37.862965,-122.313057,-7.0,1.148,323.02,35,0.00,0.50,0.00
2025-06-06T18:04:08.986603,0.010,-0.890,3.357,-12.024,-2.625,14.409,-6.180,-143.053,-128305380748808945664.000,0,0,0,37.862965,-122.313057,-7.0,1.148,323.02,35,0.00,0.50,0.00
2025-06-06T18:04:09.099487,0.016,-0.956,-8.545,11.292,-0.061,14.409,-7.295,-143.157,-128305380748808945664.000,0,0,0,37.862965,-122.313057,-7.0,1.129,318.02,35,0.00,0.50,0.00
2025-06-06T18:04:09.199286,0.023,-1.057,-8.789,8.972,2.136,14.387,-8.295,-143.015,-128305380748808945664.000,0,0,0,37.862965,-122.313057,-7.0,1.129,318.02,35,0.00,0.50,0.00
2025-06-06T18:04:09.406135,0.003,-1.108,-6.104,3.296,-0.671,14.398,-9.377,-142.597,-128305380748808945664.000,0,0,0,37.862965,-122.313057,-7.0,1.111,312.80,35,0.00,0.50,0.00
2025-06-06T18:04:09.704565,0.021,-0.882,-6.348,-1.770,1.465,14.387,-9.827,-144.036,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.074,305.73,35,0.00,0.50,0.00
2025-06-06T18:04:09.806789,0.028,-0.815,-7.080,-2.319,5.188,14.370,-9.597,-143.685,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.074,305.73,35,0.00,0.50,0.00
2025-06-06T18:04:09.905801,0.003,-0.790,-5.310,-0.732,6.714,14.381,-9.300,-143.047,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.055,305.73,35,0.00,0.50,0.00
2025-06-06T18:04:09.989971,0.020,-0.818,1.892,-2.869,4.089,14.387,-8.998,-142.487,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.055,305.73,35,0.00,0.50,0.00
2025-06-06T18:04:10.102698,-0.013,-0.897,6.958,-5.249,-3.784,14.387,-8.492,-142.526,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.055,305.73,35,0.00,0.50,0.00
2025-06-06T18:04:10.209313,-0.011,-1.004,6.958,-5.249,-3.784,14.387,-8.190,-143.399,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.074,312.19,35,0.00,0.50,0.00
2025-06-06T18:04:10.275331,-0.001,-1.082,6.958,-5.249,-3.784,14.387,-7.943,-144.805,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.092,312.32,35,0.00,0.50,0.00
2025-06-06T18:04:10.383786,-0.007,-1.122,12.634,-3.662,-16.296,14.381,-7.767,-146.404,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.092,312.32,35,0.00,0.50,0.00
2025-06-06T18:04:10.474120,-0.020,-1.108,12.634,-3.662,-16.296,14.370,-7.916,-148.002,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.111,309.24,35,0.00,0.50,0.00
2025-06-06T18:04:10.685105,-0.003,-1.008,0.305,1.953,2.563,14.387,-8.350,-149.030,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.148,307.61,35,0.00,0.50,0.00
2025-06-06T18:04:11.098807,-0.012,-0.888,-4.639,2.625,3.845,14.387,-10.102,-146.025,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.148,305.49,34,0.00,0.50,0.00
2025-06-06T18:04:11.197523,-0.036,-0.941,-0.244,-5.249,-1.404,14.381,-9.910,-145.931,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.148,305.49,34,0.00,0.50,0.00
2025-06-06T18:04:11.399616,-0.041,-1.042,-4.639,-10.315,-6.836,14.381,-8.586,-147.151,-128305380748808945664.000,0,0,0,37.862965,-122.313065,-7.0,1.129,305.49,34,0.00,0.50,0.00
2025-06-06T18:04:11.503195,-0.001,-1.011,-5.798,-11.658,-0.549,14.387,-7.575,-147.497,-128305380748808945664.000,0,0,0,37.862968,-122.313065,-7.0,1.111,301.02,34,0.00,0.50,0.00
2025-06-06T18:04:11.599226,0.006,-0.986,-9.033,-9.277,3.906,14.370,-6.548,-147.228,-128305380748808945664.000,0,0,0,37.862968,-122.313065,-7.0,1.111,301.02,34,0.00,0.50,0.00
2025-06-06T18:04:11.693181,0.031,-0.968,-6.714,-6.104,4.639,14.381,-5.828,-146.755,-128305380748808945664.000,0,0,0,37.862968,-122.313065,-7.0,1.111,304.88,34,0.00,0.50,0.00
2025-06-06T18:04:11.784980,0.030,-0.976,-0.305,-6.897,-0.427,14.387,-5.120,-146.508,-128305380748808945664.000,0,0,0,37.862968,-122.313065,-7.0,1.111,304.88,34,0.00,0.50,0.00
2025-06-06T18:04:11.900560,-0.013,-0.995,5.737,-1.282,-13.489,14.387,-4.834,-147.332,-128305380748808945664.000,0,0,0,37.862968,-122.313072,-7.0,1.148,304.91,34,0.00,0.50,0.00
2025-06-06T18:04:11.979798,0.016,-1.004,5.737,-1.282,-13.489,14.398,-5.295,-149.227,-128305380748808945664.000,0,0,0,37.862968,-122.313072,-7.0,1.148,304.91,34,0.00,0.50,0.00
2025-06-06T18:04:12.186343,-0.000,-0.993,12.390,9.277,-24.963,14.387,-7.520,-154.122,-128305380748808945664.000,0,0,0,37.862968,-122.313072,-7.0,1.166,304.66,34,0.00,0.50,0.00
2025-06-06T18:04:12.268593,-0.014,-0.963,13.245,5.127,-19.287,14.387,-8.762,-156.346,-128305380748808945664.000,0,0,0,37.862968,-122.313072,-7.0,1.185,301.23,34,0.00,0.50,0.00
2025-06-06T18:04:12.579422,-0.015,-0.902,9.644,0.977,-9.888,14.387,-9.141,-156.616,-128305380748808945664.000,0,0,0,37.862968,-122.313072,-7.0,1.185,301.26,34,0.00,0.50,0.00
2025-06-06T18:04:12.691397,0.017,-0.957,9.644,0.977,-9.888,14.370,-8.586,-154.473,-128305380748808945664.000,0,0,0,37.862968,-122.313072,-7.0,1.166,301.18,34,0.00,0.50,0.00
2025-06-06T18:04:12.789987,0.038,-1.009,-14.771,3.845,15.442,14.398,-8.498,-152.655,-128305380748808945664.000,0,0,0,37.862968,-122.313072,-7.0,1.166,301.18,34,0.00,0.50,0.00
2025-06-06T18:04:13.081918,0.001,-1.009,-0.793,1.526,-2.319,14.381,-9.300,-151.512,-128305380748808945664.000,0,0,0,37.862968,-122.313072,-7.0,1.166,297.63,34,0.00,0.50,0.00
2025-06-06T18:04:13.165973,-0.005,-0.957,1.282,-1.404,-0.977,14.381,-9.344,-151.672,-128305380748808945664.000,0,0,0,37.862968,-122.313072,-7.0,1.166,297.63,34,0.00,0.50,0.00
2025-06-06T18:04:13.281101,-0.011,-0.891,1.953,-2.808,-1.282,14.370,-9.196,-151.771,-128305380748808945664.000,0,0,0,37.862968,-122.313072,-7.0,1.166,297.63,34,0.00,0.50,0.00
2025-06-06T18:04:13.383016,-0.014,-0.842,1.953,-2.808,-1.282,14.381,-8.959,-152.001,-128305380748808945664.000,0,0,0,37.862972,-122.313072,-7.0,1.166,302.27,35,0.00,0.50,0.00
2025-06-06T18:04:13.491530,-0.018,-0.859,1.953,-2.808,-1.282,14.387,-8.624,-152.545,-128305380748808945664.000,0,0,0,37.862972,-122.313072,-7.0,1.185,302.80,35,0.00,0.50,0.00
2025-06-06T18:04:13.580264,-0.024,-0.917,1.953,-2.808,-1.282,14.387,-8.410,-153.292,-128305380748808945664.000,0,0,0,37.862972,-122.313072,-7.0,1.185,302.80,35,0.00,0.50,0.00
2025-06-06T18:04:13.664326,-0.030,-0.988,1.953,-2.808,-1.282,14.387,-8.438,-153.902,-128305380748808945664.000,0,0,0,37.862972,-122.313072,-7.0,1.185,302.80,35,0.00,0.50,0.00
2025-06-06T18:04:13.759028,-0.007,-1.036,1.953,-2.808,-1.282,14.387,-8.767,-154.045,-128305380748808945664.000,0,0,0,37.862972,-122.313072,-7.0,1.203,301.12,35,0.00,0.50,0.00
2025-06-06T18:04:13.855373,-0.009,-1.062,1.953,-2.808,-1.282,14.381,-9.218,-153.787,-128305380748808945664.000,0,0,0,37.862972,-122.313072,-7.0,1.240,297.56,35,0.00,0.50,0.00
2025-06-06T18:04:13.966463,0.005,-1.051,-4.272,9.766,1.709,14.387,-10.058,-153.556,-128305380748808945664.000,0,0,0,37.862972,-122.313072,-7.0,1.240,297.56,35,0.00,0.50,0.00
2025-06-06T18:04:14.057209,0.035,-1.020,-3.906,9.399,0.854,14.387,-11.030,-153.441,-128305380748808945664.000,0,0,0,37.862972,-122.313072,-7.0,1.240,297.56,35,0.00,0.50,0.00
2025-06-06T18:04:14.168651,0.043,-0.999,-3.540,8.057,0.122,14.370,-11.904,-153.402,-128305380748808945664.000,0,0,0,37.862972,-122.313080,-7.0,1.277,292.50,35,0.00,0.50,0.00
2025-06-06T18:04:14.257133,0.049,-0.983,-2.808,6.226,2.808,14.381,-12.623,-153.265,-128305380748808945664.000,0,0,0,37.862972,-122.313080,-7.0,1.314,286.43,35,0.00,0.50,0.00
2025-06-06T18:04:14.376021,0.048,-0.972,-0.183,2.747,8.545,14.387,-12.964,-152.622,-128305380748808945664.000,0,0,0,37.862972,-122.313080,-7.0,1.314,286.43,35,0.00,0.50,0.00
2025-06-06T18:04:14.467126,0.027,-0.953,0.549,2.869,12.512,14.381,-13.019,-151.518,-128305380748808945664.000,0,0,0,37.862972,-122.313080,-7.0,1.314,286.43,35,0.00,0.50,0.00
2025-06-06T18:04:14.555017,0.011,-0.929,1.465,3.967,14.404,14.381,-13.096,-150.123,-128305380748808945664.000,0,0,0,37.862972,-122.313080,-7.0,1.296,288.50,35,0.00,0.50,0.00
2025-06-06T18:04:14.666997,-0.021,-0.914,2.808,5.432,12.268,172.540,-13.656,-147.783,-128305380748808945664.000,0,0,0,37.862972,-122.313080,-7.0,1.277,291.47,35,0.00,0.50,0.00
2025-06-06T18:04:14.776334,-0.057,-0.040,-0.908,2.808,5.432,12.268,14.370,-14.249,-147.068,-128305380748808945664.000,0,0,0,37.862972,-122.313080,-7.0,1.277,291.47,35,0.00,0.50
2025-06-06T18:04:14.888565,-0.007,-0.035,-0.935,2.808,5.432,12.268,14.387,-14.963,-146.519,-128305380748808945664.000,0,0,0,37.862972,-122.313080,-7.0,1.222,293.39,35,0.00,0.50
